NMec = 2020
T = 37
P = 1
Profits not ignored
Best Profit = 56315
Best Assigned = 32764
Solution time = 6.914e-02
Task date  Profit    P
  11  17    1176     0   
  34  43    1699     0   
  49  60    958      0   
  57  84    2431     -1  
  64  75    967      0   
  68  307   49502    -1  
  72  77    1450     -1  
  77  169   10462    0   
  84  97    1657     -1  
  88  94    586      -1  
  94  104   1000     -1  
  102 118   1908     -1  
  103 113   1076     -1  
  108 117   954      -1  
  110 300   41978    -1  
  119 126   1022     -1  
  120 132   1507     -1  
  159 178   1679     -1  
  171 239   10536    0   
  176 194   3490     -1  
  178 185   1465     -1  
  184 193   749      -1  
  192 206   4261     -1  
  200 222   3383     -1  
  227 250   5903     -1  
  230 254   3088     -1  
  233 242   779      -1  
  233 252   2641     -1  
  234 283   6056     -1  
  237 240   561      -1  
  250 259   1764     0   
  267 277   2015     0   
  282 297   1564     0   
  283 295   1915     -1  
  295 305   2358     -1  
  337 339   527      0   
  341 362   2453     0   
End
