NMec = 2020
T = 21
P = 7
Profits not ignored
Best Profit = 21536
Best Assigned = 1736415839
Solution time = 1.188e-02
Task date  Profit    P
  0   12    1724     0   
  0   17    3140     1   
  3   15    1228     2   
  4   10    1005     3   
  5   16    1695     4   
  5   20    2192     5   
  5   21    2021     6   
  7   14    626      -1  
  7   16    1954     -1  
  7   23    2826     -1  
  9   23    1651     -1  
  9   26    3277     -1  
  10  18    2133     -1  
  12  26    2151     3   
  12  29    2127     -1  
  13  17    909      0   
  13  26    2851     -1  
  13  29    1969     -1  
  15  20    604      -1  
  15  24    1744     -1  
  15  26    855      -1  
End
