NMec = 2020
T = 39
P = 6
Profits not ignored
Best Profit = 57709
Best Assigned = 103381441
Solution time = 2.987e+02
Task date  Profit    P
  0   22    2518     0   
  3   4     222      1   
  5   21    1554     1   
  6   12    1119     2   
  6   39    5234     3   
  7   17    1069     4   
  7   40    5594     5   
  11  33    2172     -1  
  12  22    1333     -1  
  12  26    2858     -1  
  14  28    3870     2   
  15  26    1231     -1  
  17  29    1231     -1  
  17  35    2070     -1  
  18  39    1474     4   
  19  34    3678     -1  
  19  41    5343     -1  
  19  42    4663     -1  
  23  46    5515     0   
  24  28    1185     1   
  26  44    3583     -1  
  27  42    1113     -1  
  28  47    5185     -1  
  28  49    2699     -1  
  31  38    845      1   
  32  47    1885     2   
  34  50    2632     -1  
  35  42    1820     -1  
  38  55    1410     -1  
  39  50    1476     1   
  40  51    1396     3   
  40  62    3000     4   
  41  45    682      5   
  41  59    3615     -1  
  44  61    3872     -1  
  48  53    587      0   
  53  61    1138     1   
  53  61    1792     2   
  55  64    2391     0   
End
