NMec = 2020
T = 16
P = 4
Profits not ignored
Best Profit = 21380
Best Assigned = 2053098464
Solution time = 4.169e-04
Task date  Profit    P
  0   7     945      0   
  2   20    2054     1   
  2   22    5327     2   
  3   12    1723     3   
  4   22    2614     -1  
  5   18    3947     -1  
  5   22    4679     -1  
  6   13    1087     -1  
  10  19    1102     0   
  10  29    2555     -1  
  11  19    1103     -1  
  17  34    2074     3   
  20  28    2067     0   
  22  26    678      1   
  27  31    574      1   
  27  33    989      2   
End
