NMec = 2020
T = 33
P = 3
Profits not ignored
Best Profit = 56312
Best Assigned = -1542544576
Solution time = 1.246e+00
Task date  Profit    P
  1   12    1395     0   
  2   107   17460    1   
  6   13    1334     2   
  7   19    3207     -1  
  9   24    1940     -1  
  13  29    3000     0   
  16  28    2264     2   
  17  32    3593     -1  
  21  38    3089     -1  
  22  23    288      -1  
  22  31    1277     -1  
  31  86    5557     0   
  34  50    1774     2   
  35  43    607      -1  
  41  50    1911     -1  
  41  59    2268     -1  
  42  63    2302     -1  
  44  52    1024     -1  
  46  64    2671     -1  
  47  71    4305     -1  
  47  102   15963    -1  
  49  51    576      -1  
  55  64    1351     2   
  55  71    1514     -1  
  62  77    3777     -1  
  65  77    3147     2   
  66  81    2385     -1  
  71  85    1770     -1  
  74  88    2790     -1  
  81  92    1785     2   
  84  96    2966     -1  
  86  107   4589     -1  
  98  100   485      0   
End
