NMec = 2020
T = 35
P = 2
Profits not ignored
Best Profit = 54726
Best Assigned = 7
Solution time = 5.030e-01
Task date  Profit    P
  6   111   12068    0   
  9   24    3077     1   
  9   33    4771     -1  
  15  24    2066     -1  
  18  90    7332     -1  
  26  46    5353     1   
  40  150   23599    -1  
  49  64    2360     1   
  55  68    2269     -1  
  64  79    1997     -1  
  66  86    3325     1   
  68  125   9816     -1  
  74  88    1575     -1  
  75  138   9163     -1  
  76  84    754      -1  
  77  89    2043     -1  
  77  93    1509     -1  
  90  112   2848     1   
  96  109   2886     -1  
  97  106   1992     -1  
  106 108   366      -1  
  107 116   1114     -1  
  110 122   1458     -1  
  118 125   1049     0   
  118 134   1907     1   
  119 129   1024     -1  
  129 135   386      0   
  139 152   1605     0   
  141 145   1047     1   
  141 154   2483     -1  
  144 160   3183     -1  
  145 169   1763     -1  
  147 155   1473     1   
  151 161   2181     -1  
  152 159   1402     -1  
End
