NMec = 2020
T = 31
P = 8
Profits not ignored
Best Profit = 43279
Best Assigned = 0
Solution time = 4.614e+00
Task date  Profit    P
  0   15    4314     0   
  0   15    1926     1   
  0   22    3432     2   
  2   29    5164     3   
  4   15    2878     4   
  4   16    3350     5   
  5   11    1104     6   
  8   15    696      7   
  8   16    847      -1  
  8   32    4424     -1  
  9   23    3944     -1  
  9   27    2829     -1  
  9   36    3270     -1  
  10  29    2938     -1  
  13  18    1107     6   
  13  27    3327     -1  
  14  25    2474     -1  
  14  28    2783     -1  
  15  34    4087     -1  
  17  25    1035     0   
  17  29    1171     1   
  19  26    543      4   
  22  25    796      5   
  22  33    2304     6   
  23  29    467      2   
  23  37    2491     7   
  24  28    400      -1  
  24  29    509      -1  
  24  34    1778     -1  
  28  35    1178     0   
  29  36    1000     4   
End
