NMec = 2020
T = 26
P = 5
Profits not ignored
Best Profit = 28409
Best Assigned = 32764
Solution time = 9.628e-02
Task date  Profit    P
  1   20    2665     0   
  4   17    3383     1   
  5   18    2311     2   
  5   25    3209     3   
  6   39    2976     4   
  7   12    1431     -1  
  8   21    1190     -1  
  10  24    2611     -1  
  14  30    1112     -1  
  18  30    1938     1   
  18  34    1560     -1  
  18  40    2250     -1  
  19  28    1646     2   
  19  34    1559     -1  
  20  40    2371     -1  
  24  31    879      0   
  26  49    2521     3   
  27  36    982      -1  
  27  40    2758     -1  
  28  31    793      -1  
  32  34    260      0   
  33  37    1172     1   
  33  46    881      2   
  34  48    1523     -1  
  42  45    315      0   
  48  51    597      0   
End
