NMec = 2020
T = 33
P = 1
Profits not ignored
Best Profit = 54970
Best Assigned = 32718
Solution time = 2.449e-02
Task date  Profit    P
  5   11    868      0   
  9   20    3137     -1  
  20  28    680      0   
  26  43    1892     -1  
  26  297   49653    -1  
  30  49    3834     0   
  30  50    4136     -1  
  48  318   18679    -1  
  57  76    2365     0   
  88  95    1275     0   
  93  120   2405     -1  
  107 241   20625    0   
  120 135   2933     -1  
  131 145   2031     -1  
  140 156   4040     -1  
  142 152   1720     -1  
  152 171   1934     -1  
  166 186   2903     -1  
  185 194   1695     -1  
  198 204   788      -1  
  198 224   3266     -1  
  202 221   2341     -1  
  204 209   762      -1  
  215 222   991      -1  
  216 228   732      -1  
  226 233   1426     -1  
  248 257   1009     0   
  272 281   2160     0   
  282 297   1417     0   
  293 310   2678     -1  
  294 308   3987     -1  
  300 312   1105     0   
  313 320   1075     0   
End
