NMec = 2020
T = 26
P = 6
Profits not ignored
Best Profit = 38442
Best Assigned = 32767
Solution time = 6.974e-02
Task date  Profit    P
  1   8     1090     0   
  3   7     796      1   
  4   15    849      2   
  6   18    1659     3   
  6   40    5358     4   
  6   41    7189     5   
  7   20    1631     -1  
  7   30    3234     -1  
  10  38    7635     0   
  12  29    2552     1   
  13  22    1230     -1  
  13  30    3590     -1  
  13  34    4215     -1  
  16  19    535      2   
  16  24    2280     -1  
  16  28    1855     -1  
  17  40    4112     -1  
  17  41    2604     -1  
  18  29    1223     -1  
  18  33    2965     -1  
  20  29    1310     2   
  21  37    2839     3   
  24  35    1273     -1  
  26  29    496      -1  
  26  42    4532     -1  
  28  42    1676     -1  
End
