NMec = 2020
T = 15
P = 6
Profits not ignored
Best Profit = 20430
Best Assigned = 0
Solution time = 4.102e-04
Task date  Profit    P
  1   26    2271     0   
  2   17    2304     1   
  3   11    1432     2   
  5   14    1246     3   
  5   25    3099     4   
  6   28    2506     5   
  7   15    2100     -1  
  7   20    1846     -1  
  7   27    4269     -1  
  9   23    1848     -1  
  9   28    3854     -1  
  11  29    3525     -1  
  12  21    1307     2   
  14  28    1494     -1  
  27  29    251      0   
End
