NMec = 2020
T = 26
P = 1
Profits not ignored
Best Profit = 32175
Best Assigned = 1558486976
Solution time = 1.795e-03
Task date  Profit    P
  15  35    3680     0   
  32  47    1340     -1  
  38  98    11301    0   
  50  212   13025    -1  
  64  78    1425     -1  
  68  76    1282     -1  
  71  84    1898     -1  
  85  111   2799     -1  
  87  89    594      -1  
  90  104   3086     -1  
  102 148   3891     0   
  109 122   2598     -1  
  113 130   3668     -1  
  129 139   2524     -1  
  156 172   3146     0   
  164 176   1533     -1  
  167 184   1809     -1  
  173 179   1713     0   
  177 185   1200     -1  
  187 198   835      0   
  189 205   3318     -1  
  203 222   2110     0   
  214 224   1057     -1  
  219 229   1852     -1  
  227 243   2386     0   
  240 256   2043     -1  
End
