NMec = 2020
T = 39
P = 4
Profits not ignored
Best Profit = 45321
Best Assigned = 32724
Solution time = 1.496e+02
Task date  Profit    P
  0   11    804      0   
  1   21    1782     1   
  2   21    2440     2   
  2   85    8641     3   
  4   20    1881     -1  
  5   14    1136     -1  
  6   62    9112     -1  
  7   16    1564     -1  
  14  39    2896     0   
  15  45    3703     -1  
  17  19    360      -1  
  17  34    2355     -1  
  18  29    1409     -1  
  19  33    3413     -1  
  22  41    5400     1   
  24  38    1780     2   
  28  34    1173     -1  
  32  42    1173     -1  
  33  50    3744     -1  
  35  50    2613     -1  
  35  58    2932     -1  
  36  40    720      -1  
  36  49    2907     -1  
  40  52    1463     0   
  41  52    1465     2   
  44  55    761      1   
  48  64    1916     -1  
  55  65    658      0   
  55  66    966      2   
  57  65    1857     1   
  58  76    2830     -1  
  61  70    1553     -1  
  61  78    2366     -1  
  62  78    2402     -1  
  71  74    427      0   
  72  77    1174     1   
  76  90    2356     0   
  77  92    1278     2   
  82  88    977      1   
End
