NMec = 2020
T = 18
P = 4
Profits not ignored
Best Profit = 23322
Best Assigned = 0
Solution time = 2.086e-03
Task date  Profit    P
  0   16    1893     0   
  2   24    3033     1   
  3   8     573      2   
  8   23    1259     3   
  8   33    4026     -1  
  9   13    469      2   
  18  25    1358     0   
  20  26    953      2   
  20  30    1152     -1  
  22  29    897      -1  
  22  32    953      -1  
  25  44    4976     1   
  26  35    1325     0   
  27  44    2751     2   
  29  42    2085     3   
  33  36    552      -1  
  33  37    879      -1  
  35  39    1205     -1  
End
