NMec = 2020
T = 22
P = 2
Profits not ignored
Best Profit = 23247
Best Assigned = 1736415839
Solution time = 2.299e-03
Task date  Profit    P
  1   11    2642     0   
  3   16    1344     1   
  6   30    2106     -1  
  14  35    2314     0   
  20  28    1960     1   
  26  46    4316     -1  
  27  30    405      -1  
  31  39    870      1   
  31  43    1870     -1  
  34  44    1652     -1  
  37  55    2434     0   
  40  54    1606     1   
  41  54    2085     -1  
  46  69    4897     -1  
  50  61    1390     -1  
  50  72    3850     -1  
  52  58    1205     -1  
  61  69    1592     0   
  68  83    1976     1   
  78  83    591      0   
  83  93    1544     -1  
  90  92    233      0   
End
