NMec = 2020
T = 20
P = 3
Profits not ignored
Best Profit = 27364
Best Assigned = 0
Solution time = 1.464e-03
Task date  Profit    P
  2   6     438      0   
  6   66    8130     1   
  10  62    4502     0   
  11  33    2194     2   
  12  17    875      -1  
  12  18    1723     -1  
  12  21    1216     -1  
  20  37    1194     -1  
  21  30    1804     -1  
  25  66    7296     -1  
  26  52    3859     -1  
  27  36    1146     -1  
  28  34    1325     -1  
  34  38    909      2   
  41  64    5848     2   
  42  51    1310     -1  
  42  53    1705     -1  
  43  63    4408     -1  
  45  62    3074     -1  
  48  51    293      -1  
End
