NMec = 2020
T = 40
P = 3
Profits not ignored
Best Profit = 72780
Best Assigned = 4
Solution time = 3.376e+01
Task date  Profit    P
  0   112   18185    0   
  3   18    1606     1   
  4   133   31675    2   
  13  17    710      -1  
  14  20    1166     -1  
  18  38    1655     -1  
  19  40    5040     1   
  22  29    1873     -1  
  24  39    3681     -1  
  26  42    2714     -1  
  28  39    1372     -1  
  28  67    8211     -1  
  29  54    5172     -1  
  30  69    2935     -1  
  36  44    1178     -1  
  38  50    2142     -1  
  38  54    1852     -1  
  39  45    1001     -1  
  41  65    4312     1   
  45  63    1789     -1  
  46  55    2040     -1  
  52  106   10895    -1  
  53  61    2130     -1  
  56  62    1258     -1  
  59  71    1057     -1  
  68  73    846      1   
  80  82    431      1   
  80  104   2844     -1  
  82  94    1488     -1  
  84  100   2196     1   
  85  99    1209     -1  
  93  105   1646     -1  
  95  112   2275     -1  
  96  106   1511     -1  
  100 111   1811     -1  
  107 121   1184     1   
  109 112   603      -1  
  110 126   3013     -1  
  110 130   1975     -1  
  119 132   2366     0   
End
