NMec = 2020
T = 22
P = 3
Profits not ignored
Best Profit = 23927
Best Assigned = -1191010032
Solution time = 9.825e-03
Task date  Profit    P
  7   14    1099     0   
  7   25    2936     1   
  9   28    1588     2   
  13  27    1447     -1  
  16  26    1294     0   
  17  31    1577     -1  
  18  44    4556     -1  
  19  36    2447     -1  
  22  44    1569     -1  
  32  48    1583     0   
  33  43    1905     1   
  34  44    856      2   
  39  56    2696     -1  
  41  44    437      -1  
  46  48    204      1   
  49  56    2228     0   
  50  57    911      1   
  51  60    1291     2   
  55  61    618      -1  
  59  70    1488     0   
  60  72    2339     1   
  62  66    738      2   
End
