NMec = 2020
T = 29
P = 3
Profits not ignored
Best Profit = 45797
Best Assigned = 0
Solution time = 3.275e-01
Task date  Profit    P
  2   26    6916     0   
  6   14    1556     1   
  6   19    2547     2   
  11  20    1060     -1  
  14  20    1003     -1  
  18  50    3165     1   
  20  40    3391     2   
  23  41    4483     -1  
  25  30    394      -1  
  27  47    3060     0   
  27  49    5277     -1  
  37  54    2886     -1  
  37  59    5726     -1  
  42  62    2086     2   
  43  52    1290     -1  
  48  62    3637     0   
  53  71    3141     1   
  55  70    2311     -1  
  57  73    2375     -1  
  64  76    2146     0   
  64  88    4294     2   
  64  91    3275     -1  
  66  80    2427     -1  
  74  77    400      1   
  75  88    2400     -1  
  76  92    2228     -1  
  77  92    1411     0   
  82  86    966      1   
  83  96    2999     -1  
End
