NMec = 2020
T = 39
P = 3
Profits not ignored
Best Profit = 57892
Best Assigned = 0
Solution time = 3.837e+01
Task date  Profit    P
  8   14    927      0   
  11  17    489      1   
  11  27    2113     2   
  16  111   15499    0   
  19  128   21811    1   
  22  35    1286     -1  
  23  28    530      -1  
  28  51    3342     2   
  37  48    1660     -1  
  46  67    2380     -1  
  47  119   14302    -1  
  51  63    2301     -1  
  51  71    2201     -1  
  55  75    2354     2   
  59  62    572      -1  
  61  80    2769     -1  
  62  79    1611     -1  
  63  77    2772     -1  
  64  71    1241     -1  
  68  79    1322     -1  
  72  88    2502     -1  
  74  95    3543     -1  
  77  92    2943     2   
  85  92    1293     -1  
  87  106   1706     -1  
  89  92    507      -1  
  92  104   2981     -1  
  92  106   3861     -1  
  93  97    489      2   
  99  118   3973     2   
  99  120   3761     -1  
  100 116   1656     -1  
  104 112   1556     -1  
  105 116   1924     -1  
  107 114   1035     -1  
  111 126   3163     -1  
  117 126   1321     0   
  117 127   2325     -1  
  118 126   1159     -1  
End
