NMec = 2020
T = 28
P = 5
Profits not ignored
Best Profit = 38550
Best Assigned = 32767
Solution time = 1.482e-01
Task date  Profit    P
  0   41    6073     0   
  0   55    8324     1   
  2   41    5129     2   
  6   15    2034     3   
  10  15    1111     4   
  10  21    2692     -1  
  11  16    598      -1  
  13  30    1854     -1  
  18  38    2714     3   
  18  46    5119     4   
  19  37    2287     -1  
  22  34    1714     -1  
  23  46    4451     -1  
  25  36    865      -1  
  25  38    3499     -1  
  25  47    3666     -1  
  27  37    1090     -1  
  29  36    1816     -1  
  31  37    1111     -1  
  32  44    1055     -1  
  33  40    859      -1  
  36  52    1871     -1  
  37  40    665      -1  
  38  48    2570     -1  
  41  51    2779     3   
  41  53    1714     -1  
  44  47    289      0   
  44  55    2062     2   
End
