NMec = 2020
T = 15
P = 8
Profits not ignored
Best Profit = 18905
Best Assigned = 32737
Solution time = 6.775e-04
Task date  Profit    P
  1   7     895      0   
  1   24    2045     1   
  1   27    2048     2   
  2   9     815      3   
  2   19    1715     4   
  4   10    961      5   
  4   22    1855     6   
  5   21    1305     7   
  8   20    1772     0   
  11  22    1483     3   
  12  26    1676     5   
  14  28    1951     -1  
  21  24    683      0   
  22  27    581      4   
  25  27    425      0   
End
