NMec = 2020
T = 27
P = 7
Profits not ignored
Best Profit = 40578
Best Assigned = 0
Solution time = 2.462e-01
Task date  Profit    P
  0   32    7459     0   
  1   6     737      1   
  1   17    3641     2   
  2   9     830      3   
  4   22    1756     4   
  4   25    5661     5   
  5   19    2634     6   
  5   20    912      -1  
  5   24    4171     -1  
  5   26    1707     -1  
  6   17    2677     -1  
  8   28    3871     1   
  9   24    4250     -1  
  9   28    2222     -1  
  11  30    3833     3   
  13  21    1053     -1  
  13  33    3415     -1  
  14  35    2653     -1  
  17  23    759      -1  
  17  29    2816     -1  
  20  25    866      2   
  21  33    2411     6   
  22  30    2488     -1  
  22  32    1075     -1  
  25  29    993      4   
  30  34    758      1   
  32  36    669      2   
End
