NMec = 2020
T = 22
P = 4
Profits not ignored
Best Profit = 31054
Best Assigned = 1736415839
Solution time = 1.138e-02
Task date  Profit    P
  1   8     1476     0   
  2   16    2414     1   
  5   7     390      2   
  5   52    6012     3   
  8   24    3180     2   
  9   29    4872     0   
  15  23    2295     -1  
  16  29    2480     -1  
  18  39    1789     1   
  21  27    804      -1  
  21  43    2908     -1  
  24  31    1041     -1  
  25  51    3375     2   
  26  41    3608     -1  
  27  36    2300     -1  
  30  37    1189     0   
  30  38    1528     -1  
  32  47    3908     -1  
  36  44    822      -1  
  37  46    1680     -1  
  38  42    360      0   
  39  51    2253     -1  
End
