NMec = 2020
T = 19
P = 2
Profits not ignored
Best Profit = 23099
Best Assigned = 0
Solution time = 3.020e-04
Task date  Profit    P
  12  72    9149     0   
  13  30    4936     1   
  14  18    1260     -1  
  16  27    2564     -1  
  26  42    2124     -1  
  26  88    7348     -1  
  29  90    8690     -1  
  30  71    4035     -1  
  31  33    313      1   
  43  56    2038     1   
  45  56    2380     -1  
  51  56    1079     -1  
  51  58    1918     -1  
  54  70    2559     -1  
  58  64    1404     1   
  70  89    1695     1   
  74  76    699      0   
  77  94    1997     0   
  86  92    1789     -1  
End
