NMec = 2020
T = 20
P = 1
Profits not ignored
Best Profit = 29784
Best Assigned = 0
Solution time = 1.692e-04
Task date  Profit    P
  9   25    3939     0   
  10  16    758      -1  
  12  19    1432     -1  
  15  29    1159     -1  
  16  18    517      -1  
  20  22    340      -1  
  33  166   25090    0   
  50  52    634      -1  
  53  70    2047     -1  
  54  68    1176     -1  
  59  73    1394     -1  
  70  73    678      -1  
  76  99    4388     -1  
  98  115   1190     -1  
  118 121   409      -1  
  138 144   958      -1  
  149 173   4288     -1  
  160 166   1046     -1  
  178 190   755      0   
  182 189   714      -1  
End
