NMec = 2020
T = 14
P = 7
Profits not ignored
Best Profit = 25659
Best Assigned = 0
Solution time = 2.995e-04
Task date  Profit    P
  1   11    727      0   
  2   28    1897     1   
  3   27    5073     2   
  3   27    3547     3   
  5   25    2312     4   
  5   26    2919     5   
  7   18    1746     6   
  7   28    4630     -1  
  8   20    2029     -1  
  8   29    4688     -1  
  11  24    2211     -1  
  16  23    1420     0   
  17  23    1178     -1  
  25  26    279      0   
End
