NMec = 2020
T = 29
P = 7
Profits not ignored
Best Profit = 37689
Best Assigned = -2094647728
Solution time = 2.098e+00
Task date  Profit    P
  0   10    2315     0   
  1   14    1951     1   
  2   9     763      2   
  2   14    2241     3   
  2   39    3450     4   
  3   32    4576     5   
  3   41    2258     6   
  4   11    885      -1  
  5   26    2895     -1  
  5   40    4553     -1  
  9   20    764      -1  
  10  20    1194     2   
  10  27    4398     -1  
  14  26    1544     0   
  15  23    634      1   
  16  26    2087     3   
  17  18    494      -1  
  17  32    2861     -1  
  19  26    897      -1  
  20  35    3236     -1  
  20  37    2634     -1  
  21  39    3353     2   
  23  26    1148     -1  
  26  35    1180     1   
  27  33    562      0   
  27  34    1340     3   
  28  41    2327     -1  
  29  33    318      -1  
  31  40    1041     -1  
End
