NMec = 2020
T = 14
P = 5
Profits not ignored
Best Profit = 15728
Best Assigned = 32765
Solution time = 1.754e-04
Task date  Profit    P
  1   24    2864     0   
  1   26    2735     1   
  1   27    2222     2   
  3   17    2903     3   
  5   21    2217     4   
  6   29    1778     -1  
  7   29    2765     -1  
  10  13    209      -1  
  11  18    1319     -1  
  12  26    3002     -1  
  12  28    1900     -1  
  13  19    863      -1  
  25  29    802      0   
  26  28    657      3   
End
