NMec = 2020
T = 17
P = 4
Profits not ignored
Best Profit = 21792
Best Assigned = 32767
Solution time = 1.226e-03
Task date  Profit    P
  1   3     559      0   
  3   15    1051     1   
  5   18    1456     0   
  8   20    1130     2   
  8   32    6283     3   
  10  17    877      -1  
  11  24    2577     -1  
  15  26    1473     -1  
  17  20    322      1   
  20  33    1878     0   
  23  37    3475     1   
  23  37    2458     2   
  27  42    1702     -1  
  28  35    1429     -1  
  28  39    2032     -1  
  31  40    2711     -1  
  33  39    900      3   
End
