NMec = 2020
T = 32
P = 6
Profits not ignored
Best Profit = 47715
Best Assigned = -1563657752
Solution time = 4.559e+00
Task date  Profit    P
  0   53    7993     0   
  3   13    1142     1   
  3   18    2565     2   
  5   18    3156     3   
  5   23    1713     4   
  9   13    448      5   
  9   33    4583     -1  
  11  24    2390     -1  
  12  22    1762     -1  
  13  32    3460     -1  
  13  48    1936     -1  
  14  28    1082     1   
  15  38    2199     5   
  17  30    2581     -1  
  19  24    854      2   
  19  36    3831     3   
  24  39    1732     4   
  25  43    2289     2   
  25  46    3051     -1  
  26  40    3130     -1  
  31  47    3601     1   
  31  50    5169     -1  
  32  47    1557     -1  
  33  42    905      -1  
  33  49    3990     -1  
  34  51    1888     -1  
  35  42    1030     -1  
  36  43    1792     -1  
  37  46    2278     3   
  37  49    1530     -1  
  43  48    717      4   
  46  53    474      2   
End
