NMec = 2020
T = 21
P = 6
Profits not ignored
Best Profit = 26696
Best Assigned = 0
Solution time = 1.191e-02
Task date  Profit    P
  0   19    2180     0   
  0   28    3362     1   
  1   14    1525     2   
  4   15    3126     3   
  4   31    3263     4   
  6   18    2606     5   
  7   16    2122     -1  
  7   17    1171     -1  
  7   27    2535     -1  
  11  19    1289     -1  
  12  21    875      -1  
  15  30    1984     2   
  15  31    3408     -1  
  16  26    891      3   
  17  25    2475     -1  
  19  28    876      5   
  20  27    1977     0   
  20  28    1380     -1  
  20  30    2066     -1  
  22  33    1849     -1  
  24  31    1832     -1  
End
