NMec = 2020
T = 34
P = 8
Profits not ignored
Best Profit = 49101
Best Assigned = 32766
Solution time = 8.086e+01
Task date  Profit    P
  0   10    1804     0   
  0   26    4272     1   
  1   7     1609     2   
  1   15    2153     3   
  1   34    4262     4   
  2   12    1118     5   
  2   20    1936     6   
  2   21    3037     7   
  4   12    1076     -1  
  5   9     637      -1  
  5   11    1714     -1  
  5   25    2663     -1  
  9   20    1644     2   
  9   20    821      -1  
  10  23    925      -1  
  12  28    3057     0   
  13  27    1219     5   
  13  33    1917     -1  
  14  30    4371     -1  
  16  24    1890     3   
  16  25    843      -1  
  17  22    1187     -1  
  18  26    1817     -1  
  20  25    683      -1  
  20  29    1616     -1  
  22  38    4162     2   
  25  41    2925     3   
  27  38    1471     1   
  27  39    3674     6   
  28  33    411      5   
  29  35    720      0   
  32  38    1181     7   
  32  38    1016     -1  
  35  41    1204     4   
End
