NMec = 2020
T = 40
P = 1
Profits not ignored
Best Profit = 49456
Best Assigned = 7
Solution time = 8.250e-01
Task date  Profit    P
  4   15    3166     0   
  10  23    2329     -1  
  20  30    952      0   
  29  41    3045     -1  
  45  219   19341    0   
  48  71    3268     -1  
  51  73    4426     -1  
  52  59    807      -1  
  83  87    775      -1  
  85  176   10542    -1  
  87  100   1540     -1  
  100 119   1660     -1  
  107 118   1759     -1  
  119 131   2488     -1  
  125 383   25083    -1  
  132 144   1493     -1  
  148 158   2276     -1  
  154 175   4736     -1  
  174 183   2542     -1  
  196 210   1447     -1  
  206 239   8388     -1  
  226 230   621      0   
  226 233   1448     -1  
  234 252   3957     0   
  248 256   1358     -1  
  260 285   4785     0   
  271 277   1012     -1  
  272 280   1939     -1  
  276 387   16975    -1  
  279 288   862      -1  
  280 297   1228     -1  
  297 315   2123     0   
  308 322   2708     -1  
  312 338   4892     -1  
  316 336   2732     0   
  326 350   3368     -1  
  345 351   776      0   
  366 385   1998     0   
  367 372   1170     -1  
  383 390   1961     -1  
End
