NMec = 2020
T = 18
P = 1
Profits not ignored
Best Profit = 19119
Best Assigned = 0
Solution time = 6.074e-05
Task date  Profit    P
  10  23    2377     0   
  20  40    4520     -1  
  22  43    1940     -1  
  27  47    2554     0   
  42  50    940      -1  
  45  57    1329     -1  
  47  152   7519     -1  
  67  80    1730     0   
  77  89    2557     -1  
  81  105   3087     0   
  108 121   2822     0   
  122 127   347      0   
  122 132   1682     -1  
  123 131   1290     -1  
  125 135   2117     -1  
  131 138   1988     0   
  155 172   3296     0   
  162 166   784      -1  
End
