NMec = 2020
T = 20
P = 6
Profits not ignored
Best Profit = 29448
Best Assigned = 1736415839
Solution time = 5.664e-03
Task date  Profit    P
  0   5     390      0   
  0   19    4450     1   
  0   32    5539     2   
  3   16    2401     3   
  4   19    1688     4   
  4   26    3339     5   
  5   26    2124     -1  
  7   18    1546     0   
  10  26    931      -1  
  10  28    3753     -1  
  11  31    2007     -1  
  13  20    1572     -1  
  14  21    916      -1  
  17  27    1714     3   
  17  31    1450     -1  
  18  31    3700     -1  
  21  30    1668     0   
  22  29    1254     1   
  26  32    581      4   
  27  32    1266     5   
End
