NMec = 2020
T = 20
P = 4
Profits not ignored
Best Profit = 36148
Solution time = 6.734e-03
Terminal Cases = 155510
Task date  Profit    P
  1   17    2886     -1  
  1   17    4741     -1  
  1   21    2220     -1  
  2   13    1548     -1  
  3   49    8218     -1  
  5   29    6188     -1  
  8   34    7669     -1  
  9   20    1483     -1  
  10  14    875      -1  
  14  26    3400     -1  
  15  30    3447     -1  
  20  39    2016     -1  
  20  48    2407     -1  
  22  25    251      -1  
  22  38    3392     -1  
  24  42    2397     -1  
  26  41    3944     -1  
  28  42    4228     -1  
  38  48    1354     -1  
  43  49    795      -1  
End
