NMec = 2020
T = 23
P = 3
Profits not ignored
Best Profit = 37157
Best Assigned = 1261293216
Solution time = 5.998e-03
Task date  Profit    P
  0   8     799      0   
  4   71    14374    1   
  6   21    1778     2   
  7   14    776      -1  
  10  57    11184    0   
  12  29    2299     -1  
  16  36    2226     -1  
  22  38    2485     2   
  24  27    744      -1  
  32  47    1805     -1  
  32  47    3232     -1  
  34  61    2387     -1  
  35  61    3976     -1  
  36  47    3553     -1  
  37  68    2278     -1  
  38  50    1931     -1  
  43  44    324      2   
  46  56    835      2   
  50  59    678      -1  
  55  62    1151     -1  
  56  58    742      -1  
  64  73    1732     0   
  64  75    1842     2   
End
