NMec = 2020
T = 19
P = 8
Profits not ignored
Best Profit = 31394
Best Assigned = 0
Solution time = 6.566e-03
Task date  Profit    P
  0   25    3737     0   
  1   15    3059     1   
  1   18    1591     2   
  3   19    2921     3   
  3   28    5287     4   
  4   22    3118     5   
  5   19    3518     6   
  6   17    1317     7   
  7   15    998      -1  
  10  20    1222     -1  
  12  21    1108     -1  
  12  26    3070     -1  
  14  16    741      -1  
  15  17    491      -1  
  16  24    2349     1   
  18  20    778      7   
  20  23    819      2   
  20  28    879      3   
  22  26    542      6   
End
