NMec = 2020
T = 36
P = 6
Profits not ignored
Best Profit = 44371
Best Assigned = 1605892112
Solution time = 2.588e+01
Task date  Profit    P
  3   47    5194     0   
  4   18    1987     1   
  4   22    1647     2   
  5   28    1977     3   
  6   31    3041     4   
  7   31    2177     5   
  9   21    1847     -1  
  11  23    3613     -1  
  14  35    1766     -1  
  15  21    1819     -1  
  15  27    1688     -1  
  16  40    3724     -1  
  18  39    2242     -1  
  19  41    1532     1   
  20  40    3650     -1  
  22  39    2947     -1  
  24  44    2467     2   
  25  36    1370     -1  
  25  41    1291     -1  
  26  31    509      -1  
  26  39    1406     -1  
  29  37    753      3   
  30  54    5242     -1  
  31  43    3399     -1  
  32  58    3637     4   
  33  55    2398     5   
  34  42    1221     -1  
  34  44    2137     -1  
  34  52    4308     -1  
  39  40    181      3   
  40  47    1923     -1  
  40  53    1253     -1  
  40  53    2165     -1  
  44  54    1702     1   
  46  51    395      2   
  49  58    2375     0   
End
