NMec = 2020
T = 39
P = 1
Profits not ignored
Best Profit = 59025
Best Assigned = 4
Solution time = 2.297e-01
Task date  Profit    P
  11  116   16816    0   
  19  31    1598     -1  
  26  201   38840    -1  
  41  159   25291    -1  
  42  69    2439     -1  
  46  58    1681     -1  
  50  58    1149     -1  
  52  64    2744     -1  
  63  84    2847     -1  
  66  71    618      -1  
  68  85    2687     -1  
  69  363   35598    -1  
  79  87    1662     -1  
  91  98    710      -1  
  91  109   2390     -1  
  109 123   2236     -1  
  109 263   15233    -1  
  120 142   3979     0   
  158 165   909      0   
  161 167   769      -1  
  166 184   3111     0   
  168 172   1187     -1  
  168 183   2629     -1  
  188 212   2729     0   
  195 205   1759     -1  
  198 210   2103     -1  
  210 227   4006     -1  
  217 223   824      0   
  236 257   4209     0   
  265 272   2199     0   
  269 279   1801     -1  
  283 293   2336     0   
  286 298   1956     -1  
  305 329   4056     0   
  312 319   1259     -1  
  318 327   933      -1  
  322 328   763      -1  
  345 357   2058     0   
  376 382   1321     0   
End
