NMec = 2020
T = 31
P = 1
Profits not ignored
Best Profit = 28320
Best Assigned = 1194180000
Solution time = 4.561e-02
Task date  Profit    P
  2   18    1572     0   
  11  23    2023     -1  
  19  27    1974     0   
  28  46    2077     0   
  44  48    676      -1  
  52  57    703      0   
  55  64    1648     -1  
  68  82    3030     0   
  73  91    2036     -1  
  107 118   1178     0   
  111 122   1103     -1  
  117 129   1058     -1  
  126 135   1387     0   
  127 142   1444     -1  
  134 146   3325     -1  
  145 147   211      0   
  150 165   3061     0   
  180 186   1626     0   
  188 192   753      0   
  188 196   879      -1  
  204 218   3374     0   
  210 243   3081     -1  
  213 221   1883     -1  
  218 229   1345     -1  
  219 231   823      0   
  226 239   1151     -1  
  238 255   1890     0   
  241 246   673      -1  
  245 249   919      -1  
  246 257   3425     -1  
  253 261   913      -1  
End
