NMec = 2020
T = 30
P = 4
Profits not ignored
Best Profit = 43534
Best Assigned = 32764
Solution time = 1.444e+00
Task date  Profit    P
  1   8     1149     0   
  1   16    2898     1   
  2   8     715      2   
  2   21    4342     3   
  2   74    7496     -1  
  6   19    846      -1  
  8   17    1644     -1  
  10  21    1650     0   
  12  21    1970     2   
  12  24    1725     -1  
  19  39    3306     1   
  27  33    1299     0   
  27  68    6739     2   
  28  41    2075     3   
  30  39    1718     -1  
  33  36    880      -1  
  33  52    2695     -1  
  33  73    8188     -1  
  35  42    975      0   
  37  49    2705     -1  
  42  54    1450     1   
  46  55    1009     0   
  50  70    2290     3   
  53  57    938      -1  
  54  66    1351     -1  
  56  69    3086     0   
  56  72    3743     1   
  56  74    1628     -1  
  60  74    2367     -1  
  68  73    1505     -1  
End
