NMec = 2020
T = 16
P = 7
Profits not ignored
Best Profit = 27520
Best Assigned = 32580
Solution time = 7.610e-04
Task date  Profit    P
  0   24    2233     0   
  0   29    8398     1   
  1   19    3570     2   
  1   19    1940     3   
  1   23    1759     4   
  3   24    1588     5   
  6   18    3051     6   
  6   19    1415     -1  
  7   21    2987     -1  
  8   27    1670     -1  
  10  25    3690     -1  
  12  18    944      -1  
  13  22    2386     -1  
  16  24    2099     -1  
  16  25    1175     -1  
  19  24    1205     6   
End
