NMec = 2020
T = 35
P = 7
Profits not ignored
Best Profit = 41848
Best Assigned = 4
Solution time = 6.790e+01
Task date  Profit    P
  0   9     873      0   
  1   8     706      1   
  1   22    2518     2   
  1   29    2987     3   
  2   15    2096     4   
  2   18    2685     5   
  6   17    2664     6   
  7   15    1138     -1  
  7   28    1293     -1  
  7   32    2529     -1  
  8   28    2422     -1  
  10  40    4799     0   
  16  19    880      1   
  17  19    639      4   
  17  24    1597     -1  
  19  28    2069     5   
  20  32    1979     1   
  20  42    2373     4   
  21  35    1725     6   
  21  35    1602     -1  
  21  43    2951     -1  
  22  31    958      -1  
  25  32    637      2   
  25  43    2090     -1  
  27  32    721      -1  
  27  37    1052     -1  
  27  42    1560     -1  
  27  46    1380     -1  
  29  37    1671     5   
  29  37    843      -1  
  29  46    3771     -1  
  33  43    1710     1   
  35  39    371      2   
  36  46    2341     3   
  37  45    1896     6   
End
