NMec = 2020
T = 15
P = 2
Profits not ignored
Best Profit = 24459
Best Assigned = 0
Solution time = 4.700e-05
Task date  Profit    P
  0   69    8513     0   
  1   13    1145     1   
  1   71    15946    -1  
  3   10    596      -1  
  5   65    6050     -1  
  6   13    1374     -1  
  9   21    1851     -1  
  10  25    2588     -1  
  12  66    6032     -1  
  13  21    1587     -1  
  34  42    812      1   
  40  53    2833     -1  
  53  59    1077     1   
  63  71    1150     1   
  65  72    497      -1  
End
