NMec = 2020
T = 21
P = 2
Profits not ignored
Best Profit = 36097
Best Assigned = 0
Solution time = 1.057e-03
Task date  Profit    P
  6   10    702      0   
  12  19    1389     0   
  12  36    4078     1   
  15  32    2256     -1  
  23  104   21658    0   
  25  37    1401     -1  
  27  51    2890     -1  
  29  47    2766     -1  
  38  84    3048     1   
  40  48    1171     -1  
  43  60    2137     -1  
  46  57    3070     -1  
  50  55    1270     -1  
  53  58    716      -1  
  69  79    1182     -1  
  70  97    4717     -1  
  71  92    2130     -1  
  74  94    1402     -1  
  76  96    4191     -1  
  81  91    877      -1  
  101 104   483      1   
End
