NMec = 2020
T = 39
P = 8
Profits not ignored
Best Profit = 64926
Best Assigned = 0
Solution time = 6.099e+02
Task date  Profit    P
  0   18    3151     0   
  0   19    4291     1   
  1   11    1637     2   
  1   39    4697     3   
  3   6     332      4   
  3   12    2619     5   
  3   29    5149     6   
  4   15    761      7   
  4   16    1673     -1  
  4   41    6505     -1  
  5   17    1648     -1  
  6   23    4636     -1  
  7   17    1893     4   
  7   45    4767     -1  
  9   31    2509     -1  
  10  18    1905     -1  
  11  16    1051     -1  
  12  28    1493     2   
  14  47    3917     5   
  16  42    6418     7   
  17  29    3000     -1  
  18  37    5381     4   
  20  24    762      0   
  21  34    1719     1   
  21  41    1373     -1  
  22  30    948      -1  
  22  41    1403     -1  
  23  41    1966     -1  
  24  46    5373     -1  
  24  47    3677     -1  
  25  28    698      0   
  26  48    5635     -1  
  27  40    2408     -1  
  28  46    4624     -1  
  28  47    4250     -1  
  29  41    2274     0   
  35  47    1507     1   
  35  47    1326     2   
  44  47    495      0   
End
