NMec = 2020
T = 32
P = 1
Profits not ignored
Best Profit = 75856
Best Assigned = 0
Solution time = 4.879e-03
Task date  Profit    P
  4   24    2228     0   
  5   293   21734    -1  
  8   316   75856    -1  
  13  193   23854    -1  
  15  39    4854     -1  
  20  34    2631     -1  
  21  45    3050     -1  
  39  46    1113     0   
  39  52    2389     -1  
  41  52    1128     -1  
  43  52    1334     -1  
  57  62    613      0   
  64  66    448      0   
  118 130   1569     0   
  134 153   1692     0   
  140 149   2043     -1  
  142 148   1286     -1  
  147 167   1921     -1  
  182 318   13117    0   
  189 199   1345     -1  
  225 245   3360     -1  
  228 240   1875     -1  
  232 254   3218     -1  
  236 248   1397     -1  
  245 248   521      -1  
  246 269   2330     -1  
  265 269   417      -1  
  278 291   1970     -1  
  282 300   2616     -1  
  292 299   897      -1  
  292 304   2755     -1  
  297 307   1711     -1  
End
