NMec = 2020
T = 34
P = 3
Profits not ignored
Best Profit = 50425
Best Assigned = 32564
Solution time = 6.248e+00
Task date  Profit    P
  0   2     501      0   
  4   19    2734     0   
  5   90    12738    1   
  5   97    18209    2   
  9   33    3446     -1  
  11  25    870      -1  
  16  18    253      -1  
  19  39    3439     -1  
  21  23    296      0   
  21  48    4195     -1  
  22  23    266      -1  
  29  40    1931     0   
  30  35    1144     -1  
  42  89    11539    0   
  44  49    467      -1  
  45  59    1698     -1  
  48  55    1708     -1  
  50  68    2562     -1  
  55  81    5466     -1  
  58  69    935      -1  
  59  66    636      -1  
  60  71    900      -1  
  68  74    1722     -1  
  70  92    2060     -1  
  76  82    668      -1  
  81  87    1815     -1  
  81  91    2920     -1  
  86  112   2291     -1  
  89  106   1324     -1  
  94  106   809      0   
  95  101   968      1   
  96  98    339      -1  
  97  111   873      -1  
  101 103   636      2   
End
