NMec = 2020
T = 30
P = 1
Profits not ignored
Best Profit = 55704
Best Assigned = -1115611616
Solution time = 3.218e-03
Task date  Profit    P
  1   10    1156     0   
  9   21    2249     -1  
  21  289   41831    0   
  29  43    1682     -1  
  36  49    1938     -1  
  36  52    3455     -1  
  49  62    2183     -1  
  52  298   51517    -1  
  64  258   45508    -1  
  79  88    719      -1  
  83  107   2055     -1  
  90  111   2436     -1  
  98  104   847      -1  
  101 107   643      -1  
  104 116   3411     -1  
  128 133   804      -1  
  131 298   17326    -1  
  138 145   577      -1  
  160 168   1691     -1  
  163 175   965      -1  
  167 189   5920     -1  
  201 222   2330     -1  
  202 210   1186     -1  
  226 231   1017     -1  
  234 252   5376     -1  
  244 253   2441     -1  
  245 254   1619     -1  
  247 264   1703     -1  
  251 274   2357     -1  
  267 283   2841     -1  
End
