NMec = 2020
T = 38
P = 5
Profits not ignored
Best Profit = 64015
Best Assigned = 0
Solution time = 1.698e+02
Task date  Profit    P
  0   10    1038     0   
  0   73    18118    1   
  1   25    4438     2   
  1   51    12121    3   
  2   8     1053     4   
  2   18    2005     -1  
  3   47    4668     -1  
  6   66    12777    -1  
  7   13    1564     -1  
  8   13    1637     -1  
  12  13    378      0   
  13  30    4758     4   
  14  28    1652     0   
  15  33    1661     -1  
  15  34    3539     -1  
  17  32    2444     -1  
  21  43    3133     -1  
  24  27    392      -1  
  24  42    3991     -1  
  26  29    470      2   
  26  47    2704     -1  
  28  58    4719     -1  
  34  42    781      0   
  34  53    2179     2   
  38  52    1807     4   
  39  42    756      -1  
  39  50    2333     -1  
  43  56    2428     0   
  46  52    1553     -1  
  49  54    1333     -1  
  50  61    2598     -1  
  51  56    600      -1  
  51  67    1506     -1  
  56  62    1174     2   
  57  61    1007     0   
  57  67    1005     3   
  58  67    1065     4   
  61  65    498      -1  
End
