NMec = 2020
T = 19
P = 6
Profits not ignored
Best Profit = 23675
Best Assigned = 0
Solution time = 5.795e-03
Task date  Profit    P
  0   5     394      0   
  0   31    4274     1   
  1   15    1575     2   
  2   14    1854     3   
  2   15    1330     4   
  2   26    2257     5   
  3   9     559      -1  
  5   17    1328     -1  
  6   11    533      0   
  6   17    1109     -1  
  6   20    2940     -1  
  6   27    2407     -1  
  10  31    4336     -1  
  12  17    697      0   
  12  20    1321     -1  
  14  31    1154     -1  
  16  31    1587     2   
  17  28    3082     3   
  20  27    1744     0   
End
