NMec = 2020
T = 22
P = 8
Profits not ignored
Best Profit = 28324
Best Assigned = 32614
Solution time = 4.040e-02
Task date  Profit    P
  0   2     380      0   
  0   11    2475     1   
  1   8     1241     2   
  3   7     511      0   
  3   9     681      3   
  3   22    2142     4   
  4   17    2044     5   
  4   23    3034     6   
  5   7     519      7   
  5   13    1945     -1  
  5   16    1057     -1  
  5   24    3802     -1  
  7   20    2000     -1  
  7   24    2499     -1  
  7   28    2900     -1  
  9   17    758      0   
  11  21    1713     2   
  11  26    3311     3   
  12  20    718      1   
  15  25    1658     7   
  17  27    1444     -1  
  21  28    1591     0   
End
