NMec = 2020
T = 32
P = 8
Profits not ignored
Best Profit = 47780
Best Assigned = 1109122048
Solution time = 2.472e+01
Task date  Profit    P
  0   6     1136     0   
  1   5     1080     1   
  2   5     611      2   
  2   10    1163     3   
  2   38    8688     4   
  3   4     394      5   
  3   6     694      6   
  3   14    1281     7   
  4   14    1298     -1  
  4   16    1405     -1  
  5   9     1443     5   
  5   13    1593     -1  
  5   26    1412     -1  
  6   20    3060     1   
  6   30    3933     2   
  8   19    1210     0   
  8   37    4107     6   
  9   24    2713     -1  
  10  22    1658     5   
  11  28    4722     3   
  12  23    2078     -1  
  17  19    289      7   
  17  34    5115     -1  
  17  35    1852     -1  
  20  29    809      0   
  20  36    3659     7   
  21  29    1623     1   
  23  32    1589     5   
  23  34    1266     -1  
  25  32    1471     -1  
  25  35    674      -1  
  27  30    754      -1  
End
