NMec = 2020
T = 31
P = 7
Profits not ignored
Best Profit = 35944
Best Assigned = 32767
Solution time = 3.942e+00
Task date  Profit    P
  1   5     433      0   
  1   9     518      1   
  7   40    5623     0   
  10  14    1107     1   
  10  19    875      2   
  11  16    1289     3   
  11  26    2091     4   
  12  26    3386     5   
  13  28    2093     6   
  13  42    2842     -1  
  16  23    525      1   
  17  30    1175     3   
  18  29    982      -1  
  20  43    3585     2   
  21  26    1326     -1  
  21  30    2168     -1  
  22  34    1111     -1  
  23  26    738      -1  
  24  30    1056     1   
  24  37    2572     -1  
  24  42    2989     -1  
  25  30    452      -1  
  26  40    1693     -1  
  26  44    3303     -1  
  27  44    1301     4   
  28  42    2244     5   
  28  44    1142     -1  
  29  40    2436     6   
  32  44    2764     1   
  35  42    624      3   
  35  44    1504     -1  
End
