NMec = 2020
T = 22
P = 5
Profits not ignored
Best Profit = 30428
Best Assigned = -1071138367
Solution time = 1.519e-02
Task date  Profit    P
  2   12    1258     0   
  2   18    3853     1   
  2   27    4218     2   
  3   9     744      3   
  3   13    1365     4   
  4   15    3014     -1  
  5   24    2137     -1  
  10  24    3042     3   
  11  34    4750     -1  
  11  35    3911     -1  
  17  38    1769     0   
  17  40    2341     4   
  18  28    2382     -1  
  21  35    2325     1   
  21  41    3233     -1  
  22  24    750      -1  
  23  31    2303     -1  
  24  39    2596     -1  
  26  31    1377     3   
  31  39    1111     2   
  34  41    1995     3   
  38  42    495      1   
End
