NMec = 2020
T = 15
P = 1
Profits not ignored
Best Profit = 14392
Best Assigned = 0
Solution time = 3.837e-05
Task date  Profit    P
  1   118   13269    0   
  4   17    1162     -1  
  5   14    2052     -1  
  5   16    1187     -1  
  9   32    2940     -1  
  14  23    2486     -1  
  16  27    1772     -1  
  47  62    2690     -1  
  49  66    3609     -1  
  65  74    1581     -1  
  86  101   2793     -1  
  102 113   2027     -1  
  103 111   1288     -1  
  109 130   1718     -1  
  132 145   1123     0   
End
