NMec = 2020
T = 38
P = 2
Profits not ignored
Best Profit = 42276
Best Assigned = 0
Solution time = 2.048e+01
Task date  Profit    P
  5   14    2226     0   
  6   11    857      1   
  8   181   11623    -1  
  11  35    4570     -1  
  16  25    1189     0   
  17  24    1227     1   
  19  27    1087     -1  
  23  47    5095     -1  
  32  37    1532     0   
  38  185   15292    0   
  51  68    2353     1   
  52  66    2727     -1  
  53  61    1110     -1  
  55  73    2718     -1  
  61  69    1962     -1  
  64  80    3560     -1  
  70  79    899      1   
  75  94    2766     -1  
  79  81    474      -1  
  84  89    633      1   
  86  98    1797     -1  
  87  92    530      -1  
  93  111   1859     1   
  95  109   2297     -1  
  102 116   2358     -1  
  112 120   1088     1   
  114 124   1075     -1  
  123 146   2518     1   
  126 127   427      -1  
  131 147   2291     -1  
  144 165   3832     -1  
  152 174   2739     1   
  154 158   701      -1  
  154 173   2713     -1  
  158 164   1251     -1  
  158 167   2175     -1  
  165 177   1600     -1  
  183 189   646      1   
End
