NMec = 2020
T = 21
P = 1
Profits not ignored
Best Profit = 37619
Best Assigned = 0
Solution time = 3.968e-04
Task date  Profit    P
  9   20    807      0   
  23  29    680      0   
  32  185   34013    0   
  35  61    4101     -1  
  40  60    3695     -1  
  51  76    4173     -1  
  66  84    3291     -1  
  70  81    1502     -1  
  73  82    1414     -1  
  91  98    873      -1  
  106 114   1281     -1  
  111 125   1704     -1  
  119 137   2259     -1  
  120 137   1822     -1  
  122 127   1183     -1  
  133 145   1200     -1  
  144 163   3532     -1  
  164 170   886      -1  
  178 195   2099     -1  
  195 205   1830     0   
  197 207   2119     -1  
End
