NMec = 2020
T = 36
P = 8
Profits not ignored
Best Profit = 57382
Best Assigned = 32716
Solution time = 9.249e+01
Task date  Profit    P
  0   26    4924     0   
  2   19    1686     1   
  2   43    10016    2   
  3   27    5019     3   
  3   35    3389     4   
  4   6     529      5   
  4   7     362      6   
  4   13    1448     7   
  4   21    3504     -1  
  5   21    2187     -1  
  5   25    3003     -1  
  5   27    3892     -1  
  6   24    5201     -1  
  6   27    5117     -1  
  9   13    652      5   
  9   27    1919     6   
  9   32    1931     -1  
  11  22    2668     -1  
  12  18    1247     -1  
  12  34    2250     -1  
  13  33    3183     -1  
  14  36    3855     5   
  16  23    804      7   
  19  41    2678     -1  
  21  30    1295     1   
  22  41    2294     -1  
  23  32    1897     -1  
  24  40    1831     7   
  24  44    5757     -1  
  25  44    3077     -1  
  26  37    1770     -1  
  26  39    1720     -1  
  28  36    1222     0   
  30  37    1068     3   
  30  38    821      6   
  36  43    1259     1   
End
