NMec = 2020
T = 37
P = 4
Profits not ignored
Best Profit = 49454
Best Assigned = 0
Solution time = 4.313e+01
Task date  Profit    P
  0   85    15168    0   
  1   88    7553     1   
  6   18    1943     2   
  9   15    1049     3   
  9   21    835      -1  
  10  23    3240     -1  
  12  22    2978     -1  
  13  22    1152     -1  
  13  26    1407     -1  
  15  34    4460     -1  
  16  28    1861     3   
  19  42    2853     2   
  20  26    1383     -1  
  22  25    406      -1  
  24  31    1005     -1  
  24  31    849      -1  
  25  35    1280     -1  
  35  40    408      3   
  40  44    1028     -1  
  40  49    1733     -1  
  42  61    1807     3   
  43  64    3123     2   
  44  60    2516     -1  
  45  55    706      -1  
  46  56    1441     -1  
  47  58    2130     -1  
  51  65    1489     -1  
  52  79    4151     -1  
  55  65    1024     -1  
  55  67    890      -1  
  60  70    1778     -1  
  62  69    1808     3   
  62  85    5717     -1  
  69  83    2301     2   
  75  78    547      3   
  77  87    1052     -1  
  89  92    327      0   
End
