NMec = 2020
T = 25
P = 5
Profits not ignored
Best Profit = 32655
Best Assigned = 1736415839
Solution time = 7.712e-02
Task date  Profit    P
  0   12    1554     0   
  1   14    1549     1   
  1   45    4487     2   
  2   24    2143     3   
  3   12    1721     4   
  3   45    2991     -1  
  4   11    1125     -1  
  4   36    7011     -1  
  6   18    3410     -1  
  9   13    556      -1  
  11  32    2331     -1  
  14  23    853      0   
  14  25    1380     4   
  15  36    2002     1   
  16  24    674      -1  
  16  32    2624     -1  
  18  27    818      -1  
  23  47    5169     -1  
  24  31    834      0   
  28  41    1463     3   
  32  36    1181     0   
  33  42    1421     4   
  38  47    1086     0   
  43  46    546      1   
  44  48    758      3   
End
