NMec = 2020
T = 40
P = 2
Profits not ignored
Best Profit = 45240
Best Assigned = 0
Solution time = 1.945e+01
Task date  Profit    P
  4   13    1086     0   
  9   15    594      1   
  11  28    1862     -1  
  12  25    1768     -1  
  12  37    4021     -1  
  20  37    3509     0   
  21  30    1635     1   
  24  33    2129     -1  
  27  93    9139     -1  
  30  52    1490     -1  
  42  63    1958     0   
  44  45    258      1   
  48  67    1845     1   
  51  65    1833     -1  
  53  163   12012    -1  
  61  68    1289     -1  
  66  78    1538     0   
  68  87    1300     1   
  79  88    1070     0   
  90  94    1176     0   
  92  107   2265     1   
  96  110   1294     0   
  100 106   468      -1  
  100 122   5624     -1  
  102 112   2273     -1  
  102 117   4409     -1  
  115 125   2241     0   
  116 153   8295     1   
  121 126   448      -1  
  122 134   2042     -1  
  124 133   1126     -1  
  130 143   1495     0   
  132 153   3047     -1  
  134 138   772      -1  
  142 161   3403     -1  
  147 161   1381     0   
  148 159   1962     -1  
  153 166   1922     -1  
  162 170   1197     0   
  184 192   1173     0   
End
